,id,fecha,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia,tiempo,region_origen,region_destino
1510,124089065,2021-07-20,-11.97899,-77.07219,-12.05953,-77.09652,11765.0,1674.0,Lima,
1511,124091279,2021-07-25,-7.18023,-78.48959,-6.57726,-78.74874,126546.0,14415.0,Cajamarca,Cajamarca
1512,124090501,2021-07-23,-11.96515,-77.12277,-12.1033,-77.07064,21241.0,2194.0,,Lima
1513,124092492,2021-07-29,-11.96518,-77.1226,-11.7843,-77.17434,28240.0,2698.0,,Lima
1514,124091914,2021-07-27,-12.15581,-76.97998,-12.1693,-76.95354,5213.0,810.0,Lima,Lima
1515,124089716,2021-07-21,-12.02731,-77.09769,-11.90793,-77.04661999999999,18507.0,2141.0,,Lima
1516,124089597,2021-07-21,-12.11982,-76.99744,-12.07013,-77.01812,10987.0,1351.0,Lima,Lima
1517,124089046,2021-07-20,-8.094967,-78.99693,-8.1227,-79.04702,8029.0,1256.0,La Libertad,La Libertad
1518,124091293,2021-07-25,-11.96664,-77.12303,-11.8929,-77.04334,16792.0,2555.0,,Lima
1519,124091759,2021-07-26,-11.965,-77.12263,-11.0965,-77.59244000000001,131891.0,7427.0,,Lima
1520,124090282,2021-07-22,-11.96686,-77.12447,-11.97433,-77.09582,4166.0,1126.0,,Lima
1521,124089610,2021-07-21,-16.60071,-72.76962,-16.13833,-73.87262,151921.0,9446.0,Arequipa,Arequipa
1522,124088665,2021-07-19,-9.071735,-78.59804,-9.08099,-78.59532,1229.0,203.0,Ancash,Ancash
1523,124089133,2021-07-20,-11.98494,-77.12524,-11.97623,-77.08042,8873.0,1343.0,,Lima
1524,124091291,2021-07-25,-9.07539,-78.59766,-9.13342,-78.54214,10329.0,1310.0,Ancash,Ancash
1525,124093323,2021-08-01,-5.201517,-80.64635,-4.66604,-80.25014,113581.0,6873.0,Departamento de Piura,Departamento de Piura
1526,124088654,2021-07-19,-6.774295,-79.82738,-6.706589999999999,-79.91082,13563.0,1560.0,Lambayeque,Lambayeque
1527,124092347,2021-07-28,-11.96664,-77.12257,-11.9684,-77.01174,27264.0,3855.0,,Lima
1528,124089348,2021-07-21,-13.53244,-71.96023,-13.88683,-72.06962,106303.0,13628.0,Cusco,Cusco
1529,124091199,2021-07-25,-7.16733,-78.50593,-7.00698,-78.85954000000001,102249.0,9693.0,Cajamarca,Cajamarca
1530,124088730,2021-07-19,-11.96502,-77.12262,-11.94393,-77.08712,8667.0,1648.0,,Lima
1531,124088817,2021-07-19,-11.96494,-77.1227,-12.03053,-77.10932,9639.0,1175.0,,
1532,124090194,2021-07-19,-18.04134,-70.28069,-18.005329999999997,-70.28692,16107.0,1456.0,Tacna,Tacna
1533,124090564,2021-07-23,-11.96513,-77.1226,-11.9049,-77.07414,14601.0,2606.0,,Lima
1534,124090994,2021-07-24,-8.103416,-79.02402,-7.7025,-79.43954000000001,70469.0,5294.0,La Libertad,La Libertad
1535,124093069,2021-07-31,-11.9575,-77.00764,-11.7872,-77.18634,51309.0,5310.0,Lima,Lima
1536,124093156,2021-07-31,-11.96505,-77.1228,-12.0603,-77.06234,18226.0,2243.0,,Lima
1537,124092965,2021-07-30,-6.225995,-77.87402,-5.95884,-78.03874,75140.0,5815.0,Amazonas,Amazonas
1538,124091041,2021-07-25,-6.483979,-76.36063,-6.364579999999999,-76.61804000000001,42054.0,3552.0,San Martín,San Martín
1539,124092882,2021-07-30,-5.201528,-80.6463,-5.09993,-81.12004,62226.0,3362.0,Departamento de Piura,Departamento de Piura
1540,124091650,2021-07-26,-12.15582,-76.98003,-12.1104,-77.03734,16746.0,1373.0,Lima,Lima
1541,124089917,2021-07-22,-6.807292,-79.83714,-6.721629999999999,-79.81842,12317.0,1861.0,Lambayeque,Lambayeque
1542,124092462,2021-07-29,-14.04117,-75.69923,-13.7429,-75.90304,114796.0,7438.0,Ica,Ica
1543,124090285,2021-07-22,-12.15562,-76.97999,-12.05823,-76.95902,13495.0,1313.0,Lima,Lima
1544,124089310,2021-07-20,-12.07538,-77.01181,-11.94683,-77.07802,20296.0,2123.0,Lima,Lima
1545,124092819,2021-07-30,-9.135875,-78.52104,-9.06364,-78.58324,11573.0,1483.0,Ancash,Ancash
1546,124091375,2021-07-26,-11.96519,-77.12268,-11.9643,-77.13424,2488.0,597.0,,
1547,124088886,2021-07-20,-9.099274,-78.5657,-9.63821,-78.28502,76360.0,4778.0,Ancash,Ancash
1548,124088931,2021-07-20,-12.22502,-76.93604,-12.12553,-77.05002,21288.0,2328.0,Lima,Lima
1549,124090976,2021-07-24,-12.15573,-76.98003,-12.1283,-77.03374000000001,9051.0,1433.0,Lima,Lima
1550,124090290,2021-07-22,-13.15932,-74.23138,-11.47893,-76.33462,464808.0,37279.0,Ayacucho,Junín
1551,124093262,2021-07-31,-12.15579,-76.97987,-12.1371,-77.03014,12246.0,1420.0,Lima,Lima
1552,124091372,2021-07-26,-13.65912,-73.37404,-13.6623,-73.37034,367.0,71.0,Apurímac,Apurímac
1553,124091378,2021-07-26,-12.22505,-76.93601,-12.4683,-76.77824,43500.0,2734.0,Lima,Lima
1554,124092266,2021-07-28,-12.0511,-76.97715,-11.9955,-76.82944,25677.0,2338.0,Lima,Lima
1555,124089114,2021-07-20,-12.15574,-76.97991,-12.18483,-77.01751999999999,7526.0,1170.0,Lima,Lima
1556,124093213,2021-07-31,-3.756464,-73.26788,-3.75099,-73.25194,2711.0,449.0,Loreto,Loreto
1557,124090723,2021-07-24,-12.15568,-76.98004,-12.2172,-76.95814,9148.0,1103.0,Lima,Lima
1558,124091295,2021-07-25,-7.98217,-79.06503,-8.120510000000001,-79.03544000000001,40457.0,2627.0,La Libertad,La Libertad
1559,124089057,2021-07-20,-11.96498,-77.12269,-12.06533,-77.02051999999999,26328.0,2943.0,,Lima
1560,124092662,2021-07-30,-5.716939,-78.79839,-5.737839999999999,-78.78634000000001,3420.0,511.0,Cajamarca,Cajamarca
1561,124092569,2021-07-29,-3.559033,-80.41921,-4.69687,-81.06274,203440.0,12267.0,Tumbes,Departamento de Piura
1562,124090351,2021-07-23,-12.58308,-69.20438,-12.9962,-70.52614,196018.0,16140.0,Madre de Dios,Madre de Dios
1563,124093007,2021-07-30,-8.422445,-74.5629,-8.41107,-74.62884,15844.0,1637.0,Ucayali,Ucayali
1564,124090229,2021-07-22,-12.15583,-76.97977,-12.19143,-76.96602,5311.0,727.0,Lima,Lima
1565,124091359,2021-07-26,-11.96521,-77.12253,-11.4834,-76.62794000000001,105099.0,9597.0,,Lima
1566,124092217,2021-07-27,-12.3322,-76.82986,-12.1938,-76.94504,29169.0,1997.0,Lima,Lima
1567,124089849,2021-07-22,-11.05844,-75.33163,-11.07963,-75.33252,3732.0,584.0,Junín,Junín
1568,124090337,2021-07-23,-12.15546,-76.98013,-12.2625,-76.88964,22678.0,2013.0,Lima,Lima
1569,124092997,2021-07-30,-11.96989,-77.1252,-11.4834,-76.62794000000001,108790.0,9487.0,,Lima
1570,124089821,2021-07-22,-3.558628,-80.41908,-4.590929999999999,-81.27051999999999,189407.0,12078.0,Tumbes,Departamento de Piura
1571,124091757,2021-07-26,-12.15572,-76.98003,-12.0195,-76.88414,28224.0,2357.0,Lima,Lima
1572,124088136,2021-07-19,-5.187186,-80.65921,-5.19222,-80.61052,6212.0,930.0,Departamento de Piura,Departamento de Piura
1573,124093257,2021-07-31,-13.53954,-71.91816,-13.5371,-71.90794,1356.0,296.0,Cusco,Cusco
1574,124089230,2021-07-20,-15.83612,-70.01986,-15.82093,-70.02252,2290.0,399.0,Puno,Puno
1575,124090911,2021-07-24,-13.54157,-71.92734,-13.3076,-72.12184,58514.0,5460.0,Cusco,Cusco
1576,124089488,2021-07-21,-11.96516,-77.12261,-12.05183,-77.05691999999999,18440.0,2270.0,,Lima
1577,124090329,2021-07-23,-13.54388,-71.91956,-13.6672,-71.58324,56426.0,4709.0,Cusco,Cusco
1578,124090299,2021-07-22,-12.15562,-76.97999,-12.04643,-76.93032,17375.0,1698.0,Lima,Lima
1579,124088867,2021-07-20,-13.3003,-72.11484,-14.37403,-71.39001999999999,200667.0,14536.0,Cusco,Cusco
1580,124089093,2021-07-20,-11.96776,-77.12498,-11.83753,-77.12552,15708.0,1569.0,,
1581,124090645,2021-07-23,-12.15574,-76.98003,-12.1104,-77.05974,19262.0,1957.0,Lima,Lima
1582,124090622,2021-07-23,-12.15547,-76.98017,-12.1473,-76.87924000000001,17507.0,3336.0,Lima,Lima
1583,124089045,2021-07-20,-12.94953,-76.37713,-12.58413,-76.70822,82457.0,4282.0,Lima,Lima
1584,124089490,2021-07-21,-6.765688,-79.87012,-6.774909999999999,-79.85311999999999,2746.0,510.0,Lambayeque,Lambayeque
1585,124092892,2021-07-30,-5.201528,-80.6463,-4.89518,-80.68494,42938.0,2486.0,Departamento de Piura,Departamento de Piura
1586,124091380,2021-07-26,-12.15577,-76.98017,-12.0449,-76.90934,20451.0,2141.0,Lima,Lima
1587,124089861,2021-07-22,-12.58308,-69.20439,-12.60303,-69.22941999999999,10673.0,1282.0,Madre de Dios,Madre de Dios
1588,124092114,2021-07-27,-15.49062,-70.13254,-14.9171,-69.87904,90758.0,5770.0,Puno,Puno
1589,124090683,2021-07-23,-11.05982,-75.33351,-11.4792,-74.49814,165486.0,11995.0,Junín,Junín
1590,124093517,2021-08-01,-17.99214,-70.25425,-18.0505,-70.29174,9754.0,1283.0,Tacna,Tacna
1591,124088843,2021-07-19,-9.071735,-78.59804,-9.08569,-78.58882,2527.0,404.0,Ancash,Ancash
1592,124089283,2021-07-21,-12.04744,-77.05257,-12.08983,-76.99212,10682.0,1311.0,Lima,Lima
1593,124093167,2021-07-31,-5.20156,-80.64639,-5.18412,-80.68754,5978.0,914.0,Departamento de Piura,Departamento de Piura
1594,124092075,2021-07-27,-13.42917,-76.13306,-13.5964,-76.15364000000001,19605.0,1221.0,Ica,Ica
1595,124090603,2021-07-23,-11.96587,-77.12262,-12.0528,-76.95604,32190.0,3280.0,,Lima
1596,124091788,2021-07-26,-9.072358,-78.59783,-9.95831,-78.22214000000001,126109.0,7494.0,Ancash,Ancash
1597,124089802,2021-07-22,-12.15563,-76.97997,-12.23243,-76.90942,14121.0,1654.0,Lima,Lima
1598,124089920,2021-07-19,-9.071735,-78.59804,-9.21761,-78.47152,25346.0,2343.0,Ancash,Ancash
1599,124087998,2021-07-19,-12.77606,-74.99541,-12.07683,-75.21632,147006.0,12041.0,Huancavelica,Junín
1600,124093266,2021-07-31,-11.97648,-76.77332,-11.9786,-76.77724,725.0,194.0,Lima,Lima
1601,124092962,2021-07-30,-11.05747,-75.33161,-11.1473,-74.64554,112766.0,8353.0,Junín,Junín
1602,124093494,2021-08-01,-12.15535,-76.9802,-12.2207,-76.94534,10348.0,1432.0,Lima,Lima
1603,124089746,2021-07-21,-6.765688,-79.87012,-6.721629999999999,-79.81842,11358.0,1873.0,Lambayeque,Lambayeque
1604,124089084,2021-07-20,-11.97653,-77.11458,-12.04983,-77.06212,13790.0,1977.0,,Lima
1605,124088584,2021-07-19,-12.02998,-77.09393,-12.06643,-77.04802,9661.0,1640.0,Lima,Lima
1606,124088694,2021-07-19,-11.96531,-77.12289,-12.07213,-77.04902,20839.0,2659.0,,Lima
1607,124089798,2021-07-22,-8.122942,-79.00721,-8.11909,-79.03192,4158.0,603.0,La Libertad,La Libertad
1608,124090261,2021-07-22,-12.02628,-77.09743,-12.08543,-77.10571999999999,9474.0,1481.0,,Lima
1609,124089492,2021-07-21,-12.08293,-76.98101,-12.08583,-76.77762,29619.0,3386.0,Lima,Lima
1610,124090650,2021-07-23,-13.54388,-71.91956,-14.918,-71.30214000000001,244822.0,16508.0,Cusco,Cusco
1611,124090391,2021-07-23,-15.49043,-70.13274,-15.3638,-69.50494,97546.0,6479.0,Puno,Puno
1612,124088527,2021-07-19,-9.536607,-77.53136,-9.35123,-77.58932,23133.0,2664.0,Ancash,Ancash
1613,124091076,2021-07-25,-5.738367,-78.42599,-5.74463,-78.43364,1316.0,276.0,Amazonas,Amazonas
1614,124092900,2021-07-30,-16.60893,-72.77309,-16.4738,-72.30694,78080.0,4908.0,Arequipa,Arequipa
1615,124090283,2021-07-22,-9.206572,-78.46349,-9.13104,-78.50282,22035.0,1215.0,Ancash,Ancash
1616,124090318,2021-07-22,-6.716923,-79.81094,-6.78081,-79.85672,15766.0,1704.0,Lambayeque,Lambayeque
1617,124089620,2021-07-21,-5.201519,-80.64629,-5.169029999999999,-80.67421999999999,6840.0,901.0,Departamento de Piura,Departamento de Piura
1618,124091740,2021-07-26,-12.94504,-76.38577,-12.9259,-76.51034,40129.0,2214.0,Lima,
1619,124092623,2021-07-30,-6.775546,-79.83973,-6.89042,-79.82474,14262.0,1469.0,Lambayeque,Lambayeque
1620,124093010,2021-07-30,-11.96511,-77.12273,-11.8745,-77.08314,18581.0,2071.0,,Lima
1621,124092466,2021-07-29,-11.96504,-77.12273,-11.7843,-77.17434,28215.0,2691.0,,Lima
1622,124090653,2021-07-23,-11.05982,-75.33351,-11.1359,-75.35084,11286.0,1165.0,Junín,Junín
1623,124089171,2021-07-20,-12.15597,-76.98003,-12.07343,-76.97222,10552.0,836.0,Lima,Lima
1624,124088507,2021-07-19,-5.20156,-80.64625,-5.20593,-80.62682,3573.0,516.0,Departamento de Piura,Departamento de Piura
1625,124090034,2021-07-22,-15.49274,-70.13331,-15.50113,-70.14232,1751.0,497.0,Puno,Puno
1626,124092031,2021-07-27,-11.863,-77.07291,-12.0749,-77.16444,31536.0,3706.0,Lima,
1627,124091691,2021-07-26,-12.04223,-77.08449,-11.878,-77.13594,22709.0,2389.0,,
1628,124090039,2021-07-22,-6.716923,-79.81094,-6.721629999999999,-79.81842,3087.0,435.0,Lambayeque,Lambayeque
1629,124090534,2021-07-23,-9.13605,-78.52108,-9.46215,-78.30274,49458.0,3100.0,Ancash,Ancash
1630,124090544,2021-07-23,-11.96521,-77.12272,-11.964,-77.04924,10934.0,2158.0,,Lima
1631,124092036,2021-07-27,-12.94218,-76.38596,-12.5838,-76.70954,81201.0,4169.0,Lima,Lima
1632,124090122,2021-07-22,-11.96513,-77.12266,-12.05083,-77.12052,12158.0,1304.0,,
1633,124089033,2021-07-20,-16.33479,-71.54847,-16.42643,-71.54002,12634.0,1959.0,Arequipa,Arequipa
1634,124093049,2021-07-30,-14.8369,-74.94228,-13.9785,-75.73714,159436.0,9822.0,Ica,Ica
1635,124088818,2021-07-19,-11.96502,-77.12262,-10.68613,-77.82531999999999,191250.0,10459.0,,Lima
1636,124089539,2021-07-21,-5.201519,-80.64629,-5.173889999999999,-80.66662,4933.0,697.0,Departamento de Piura,Departamento de Piura
1637,124089397,2021-07-19,-8.129133,-79.04179,-8.49731,-78.67962,66047.0,5078.0,La Libertad,La Libertad
1638,124093229,2021-07-31,-11.96499,-77.12278,-12.0483,-77.01054,24086.0,2474.0,,Lima
1639,124089278,2021-07-20,-15.48963,-70.13168,-15.32363,-69.35022,115446.0,9627.0,Puno,Puno
1640,124092911,2021-07-30,-5.201528,-80.6463,-5.19962,-80.67164,4573.0,677.0,Departamento de Piura,Departamento de Piura
1641,124089806,2021-07-22,-16.43739,-71.5208,-16.42533,-71.46842,7561.0,1441.0,Arequipa,Arequipa
1642,124091780,2021-07-26,-12.06303,-76.9601,-12.119,-77.01874000000001,14265.0,1449.0,Lima,Lima
1643,124092030,2021-07-27,-12.15581,-76.97998,-12.2172,-76.97004,7525.0,991.0,Lima,Lima
1644,124089180,2021-07-20,-12.04153,-75.22341,-12.06153,-75.22982,3614.0,658.0,Junín,Junín
1645,124091654,2021-07-26,-7.982903,-79.06487,-8.55995,-78.74714,114471.0,8053.0,La Libertad,La Libertad
1646,124093513,2021-08-01,-12.1545,-76.98429,-12.2403,-76.94894000000001,11346.0,773.0,Lima,Lima
1647,124088515,2021-07-19,-14.03884,-75.69874,-14.00543,-75.79472,15819.0,1941.0,Ica,Ica
1648,124089618,2021-07-21,-13.16523,-74.21423,-13.23423,-74.05131999999999,43046.0,5439.0,Ayacucho,Ayacucho
1649,124090989,2021-07-24,-14.04112,-75.69923,-13.4022,-76.14394,117512.0,6698.0,Ica,Ica
1650,124088103,2021-07-19,-5.187186,-80.65921,-5.204079999999999,-80.64932,3042.0,518.0,Departamento de Piura,Departamento de Piura
1651,124091649,2021-07-26,-12.15582,-76.98003,-11.9399,-76.69654,50702.0,4419.0,Lima,Lima
1652,124089692,2021-07-21,-11.96498,-77.12269,-11.96123,-77.08142,7289.0,1530.0,,Lima
1653,124093453,2021-08-01,-11.05753,-75.33189,-11.0793,-75.33384000000001,3785.0,649.0,Junín,Junín
1654,124090778,2021-07-24,-12.22505,-76.93602,-12.1252,-77.05134000000001,21280.0,2327.0,Lima,Lima
1655,124089143,2021-07-20,-11.94436,-76.88097,-12.09233,-76.97802,28674.0,2647.0,Lima,Lima
1656,124091332,2021-07-26,-11.90914,-77.05554,-12.0564,-77.05774000000001,19321.0,2119.0,Lima,Lima
1657,124091686,2021-07-26,-11.96515,-77.12242,-12.0131,-77.01364000000001,21766.0,3075.0,,Lima
1658,124092390,2021-07-28,-11.11645,-77.61064,-11.493,-77.22474,76553.0,4234.0,Lima,Lima
1659,124088638,2021-07-19,-12.15578,-76.97984,-12.21753,-76.95682,9202.0,1101.0,Lima,Lima
1660,124093486,2021-08-01,-11.96498,-77.12328,-11.8828,-77.02244,21320.0,3227.0,,Lima
1661,124091933,2021-07-27,-13.65482,-73.36373,-13.6623,-73.37034,1866.0,323.0,Apurímac,Apurímac
1662,124089781,2021-07-22,-8.10121,-79.03605,-8.12702,-79.03851999999999,3895.0,592.0,La Libertad,La Libertad
1663,124093555,2021-08-01,-7.180252,-78.48965,-7.15403,-78.53014,6249.0,1260.0,Cajamarca,Cajamarca
1664,124088572,2021-07-19,-7.180252,-78.48933,-7.14573,-78.51881999999999,6053.0,1036.0,Cajamarca,Cajamarca
1665,124090615,2021-07-23,-12.15574,-76.98003,-12.392,-76.78094,38395.0,2504.0,Lima,Lima
1666,124090025,2021-07-22,-8.122942,-79.00721,-7.829739999999999,-78.05162,176977.0,14003.0,La Libertad,La Libertad
1667,124089596,2021-07-21,-16.38563,-71.54843,-16.342229999999997,-71.60372,10407.0,1699.0,Arequipa,Arequipa
1668,124089743,2021-07-21,-12.00283,-77.11545,-11.89983,-77.04021999999999,16544.0,2005.0,,Lima
1669,124088544,2021-07-19,-9.05435,-78.5844,-9.07322,-78.59501999999999,2783.0,367.0,Ancash,Ancash
1670,124087736,2021-07-19,-12.15603,-76.9799,-12.14143,-76.98881999999999,3635.0,566.0,Lima,Lima
1671,124093073,2021-07-31,-16.59922,-72.76776,-15.5752,-74.85684,345232.0,21387.0,Arequipa,Arequipa
1672,124090141,2021-07-22,-9.536872,-77.53123,-9.35123,-77.58932,23166.0,2670.0,Ancash,Ancash
1673,124093227,2021-07-31,-7.982128,-79.06475,-8.1188,-79.01924000000001,42601.0,2912.0,La Libertad,La Libertad
1674,124093455,2021-08-01,-11.05753,-75.33189,-11.0631,-75.33734,1420.0,286.0,Junín,Junín
1675,124090222,2021-07-22,-12.15583,-76.97996,-12.14143,-76.98881999999999,3472.0,504.0,Lima,Lima
1676,124092802,2021-07-30,-16.42854,-71.49004,-16.4376,-71.54024,6814.0,1111.0,Arequipa,Arequipa
1677,124092545,2021-07-29,-14.04117,-75.69923,-14.8526,-74.95384,148922.0,9635.0,Ica,Ica
1678,124090456,2021-07-23,-12.13709,-76.98,-12.0315,-76.90064000000001,19125.0,2443.0,Lima,Lima
1679,124088787,2021-07-19,-11.96502,-77.12262,-11.99883,-77.10141999999999,5865.0,1266.0,,Lima
1680,124093501,2021-08-01,-12.02402,-77.09888,-11.8829,-77.03124,21388.0,2310.0,,Lima
1681,124089031,2021-07-20,-12.17441,-76.99274,-12.19053,-77.03511999999999,8006.0,2131.0,Lima,Lima
1682,124089637,2021-07-21,-11.96762,-77.12281,-11.98293,-77.09461999999999,4001.0,1119.0,,Lima
1683,124092955,2021-07-30,-11.96509,-77.12256,-12.0633,-77.10884,15351.0,1813.0,,
1684,124093245,2021-07-31,-11.97194,-77.12064,-11.8135,-77.14644,23054.0,2466.0,,Lima
1685,124091147,2021-07-25,-11.96485,-77.12289,-12.1033,-77.07064,21205.0,2184.0,,Lima
1686,124090220,2021-07-22,-12.04152,-75.22359,-12.08493,-75.20212,5875.0,1222.0,Junín,Junín
1687,124093026,2021-07-30,-11.96504,-77.12262,-12.0318,-76.97624,28973.0,3092.0,,Lima
1688,124089764,2021-07-21,-9.135755,-78.52087,-9.35123,-77.58932,214527.0,16330.0,Ancash,Ancash
1689,124087983,2021-07-19,-5.71658,-78.79845,-6.3846,-78.62102,156943.0,17077.0,Cajamarca,Cajamarca
1690,124092385,2021-07-28,-6.766022,-79.87011,-6.24113,-80.39614,86881.0,5991.0,Lambayeque,Lambayeque
1691,124091609,2021-07-26,-5.716472,-78.79848,-5.64288,-78.45144,77210.0,5712.0,Cajamarca,Amazonas
1692,124092717,2021-07-30,-11.11689,-77.61123,-11.0956,-77.52744,11345.0,1724.0,Lima,Lima
1693,124093454,2021-08-01,-9.182047,-78.344,-9.18518,-78.26544,9677.0,781.0,Ancash,Ancash
1694,124092505,2021-07-29,-5.167099,-80.66293,-5.39189,-80.77594,42946.0,3741.0,Departamento de Piura,Departamento de Piura
1695,124092317,2021-07-28,-15.49042,-70.13274,-14.9171,-69.87904,90771.0,5774.0,Puno,Puno
1696,124091675,2021-07-26,-15.83813,-70.02049,-14.9171,-69.87904,135122.0,8956.0,Puno,Puno
1697,124090055,2021-07-22,-6.773793,-79.85398,-6.51654,-79.86561999999999,32976.0,2594.0,Lambayeque,Lambayeque
1698,124089028,2021-07-20,-5.201522,-80.64635,-5.201169999999999,-80.63062,2242.0,377.0,Departamento de Piura,Departamento de Piura
1699,124090148,2021-07-22,-12.15583,-76.97977,-12.02893,-76.82122,37662.0,3438.0,Lima,Lima
1700,124093485,2021-08-01,-11.96498,-77.12328,-11.8829,-77.03124,18940.0,2817.0,,Lima
1701,124089429,2021-07-21,-12.15569,-76.97981,-12.07283,-77.03802,17309.0,1587.0,Lima,Lima
1702,124093151,2021-07-31,-12.12966,-76.97817,-12.098,-76.88924,19563.0,2772.0,Lima,Lima
1703,124090569,2021-07-23,-13.54388,-71.91956,-13.4358,-72.20024000000001,40181.0,4265.0,Cusco,Cusco
1704,124090344,2021-07-23,-11.99266,-77.12611,-12.1033,-77.07064,16314.0,1608.0,,Lima
1705,124090754,2021-07-24,-16.38971,-71.54777,-16.4604,-71.62244,14928.0,1833.0,Arequipa,Arequipa
1706,124093001,2021-07-30,-8.413861,-74.56729,-8.48484,-74.81384,31839.0,2447.0,Ucayali,Ucayali
1707,124091094,2021-07-25,-9.888668,-76.21497,-9.9069,-76.00014,56675.0,5473.0,Huánuco,Huánuco
1708,124093420,2021-08-01,-11.90558,-77.0689,-12.0943,-76.96794,30183.0,2545.0,Lima,Lima
1709,124090875,2021-07-24,-12.15584,-76.97993,-11.9399,-76.69654,50709.0,4421.0,Lima,Lima
1710,124093294,2021-07-31,-7.155,-78.51191,-7.16752,-78.51244,1915.0,434.0,Cajamarca,Cajamarca
1711,124091117,2021-07-25,-6.773885,-79.85686,-6.51769,-79.96284,38221.0,3009.0,Lambayeque,Lambayeque
1712,124088551,2021-07-19,-9.127098,-78.52545,-9.18012,-78.36561999999999,31305.0,1970.0,Ancash,Ancash
1713,124091607,2021-07-26,-7.982903,-79.06487,-8.43865,-78.83804,89661.0,6098.0,La Libertad,La Libertad
1714,124090218,2021-07-22,-12.15583,-76.97977,-12.09443,-76.94112,12993.0,1506.0,Lima,Lima
1715,124093429,2021-08-01,-14.04114,-75.69933,-14.045,-75.71134,2471.0,402.0,Ica,Ica
1716,124090262,2021-07-22,-12.02628,-77.09743,-12.10363,-77.06931999999999,13883.0,1727.0,,Lima
1717,124092037,2021-07-27,-6.765628,-79.87019,-6.775519999999999,-79.84904,3200.0,558.0,Lambayeque,Lambayeque
1718,124092216,2021-07-27,-12.58308,-69.20439,-12.6821,-69.37124,23139.0,1395.0,Madre de Dios,Madre de Dios
1719,124092463,2021-07-29,-8.032765,-79.0709,-8.017290000000001,-78.60734000000001,82109.0,8204.0,La Libertad,La Libertad
1720,124090059,2021-07-19,-17.20612,-70.95212,-17.166829999999997,-70.90002,9509.0,1284.0,Moquegua,Moquegua
1721,124093143,2021-07-31,-11.96499,-77.12278,-12.0058,-77.11984,7356.0,912.0,,
1722,124092924,2021-08-01,-11.41696,-75.69791,-11.4786,-76.33594000000001,136872.0,12128.0,Junín,Junín
1723,124088678,2021-07-19,-13.5415,-71.92738,-13.55053,-71.89301999999999,4998.0,804.0,Cusco,Cusco
1724,124088674,2021-07-19,-12.58194,-69.20435,-12.89343,-69.83641999999999,81592.0,4371.0,Madre de Dios,Madre de Dios
1725,124090828,2021-07-24,-13.53981,-71.91823,-13.4881,-72.11734,27668.0,3249.0,Cusco,Cusco
1726,124090825,2021-07-24,-7.140436,-78.51357,-7.15666,-78.52584,2931.0,722.0,Cajamarca,Cajamarca
1727,124091821,2021-07-26,-11.965,-77.12263,-11.4834,-76.62794000000001,105124.0,9604.0,,Lima
1728,124087523,2021-07-18,-15.47972,-70.14004,-15.82613,-70.03622,44010.0,3458.0,Puno,Puno
1729,124089561,2021-07-21,-7.982275,-79.06506,-8.49731,-78.67962,108365.0,7367.0,La Libertad,La Libertad
1730,124091738,2021-07-26,-8.03274,-79.07093,-8.10989,-79.01094,12680.0,1914.0,La Libertad,La Libertad
1731,124092340,2021-07-28,-14.04107,-75.69938,-14.8584,-74.94354,149458.0,9906.0,Ica,Ica
1732,124092475,2021-07-29,-8.032765,-79.0709,-8.062510000000001,-79.08104,6794.0,756.0,La Libertad,La Libertad
1733,124089043,2021-07-20,-11.9587,-77.08248,-12.03933,-77.07142,14289.0,1764.0,Lima,Lima
1734,124090325,2021-07-23,-11.97679,-77.01423,-12.1499,-76.98894,25160.0,2651.0,Lima,Lima
1735,124092441,2021-07-29,-11.97679,-77.01421,-12.1723,-77.02954,26051.0,2798.0,Lima,Lima
1736,124091383,2021-07-26,-12.15582,-76.98003,-12.1641,-77.02994000000001,9868.0,1384.0,Lima,Lima
1737,124092232,2021-07-28,-12.65464,-69.30515,-12.7276,-69.49704,22368.0,1114.0,Madre de Dios,Madre de Dios
1738,124093163,2021-07-31,-12.14668,-76.98189,-12.8075,-76.57474,94490.0,5057.0,Lima,Lima
1739,124089293,2021-07-20,-3.566411,-80.42051,-4.13017,-81.09612,114725.0,8488.0,Tumbes,Departamento de Piura
1740,124093029,2021-07-30,-12.15576,-76.97996,-12.12,-77.04944,14383.0,1551.0,Lima,Lima
1741,124090990,2021-07-24,-11.96502,-77.12264,-11.878,-77.06614,17347.0,2570.0,,Lima
1742,124092199,2021-07-27,-6.48391,-76.36059,-5.739179999999999,-77.50944,191195.0,12666.0,San Martín,San Martín
1743,124090298,2021-07-22,-12.02628,-77.09743,-11.83833,-77.09112,25971.0,2769.0,,Lima
1744,124093617,2021-08-01,-14.04114,-75.69933,-13.4225,-76.13994000000001,118101.0,6656.0,Ica,Ica
1745,124089792,2021-07-21,-11.96498,-77.12269,-11.88343,-77.03702,19032.0,2876.0,,Lima
1746,124092815,2021-07-30,-6.759021,-79.83134,-6.89042,-79.82474,16070.0,1797.0,Lambayeque,Lambayeque
1747,124093256,2021-07-31,-5.20156,-80.64639,-5.34624,-80.71064,20741.0,1856.0,Departamento de Piura,Departamento de Piura
1748,124091387,2021-07-26,-12.15521,-76.98051,-12.2324,-76.97984000000001,13287.0,1413.0,Lima,Lima
1749,124088576,2021-07-19,-11.96523,-77.12254,-12.06623,-77.06381999999999,18770.0,2346.0,,Lima
